1,3,0,4,0,5,0,0,0,0,0,0,0
2,6,0,7,0,0,0,0,0,0,0,666,0
3,8,0,0,0,0,0,0,0,1,1,0,1
4,10,0,11,0,0,0,0,0,1,1,0,1
5,12,0,0,0,0,0,0,0,1,1,0,1
6,14,0,15,0,16,0,0,0,1,1,0,1
7,17,0,18,0,19,0,0,0,1,1,0,1
8,20,0,0,0,0,0,0,0,2,2,0,1
9,21,0,36,0,44,0,0,0,2,2,0,0
10,20,0,0,0,0,0,0,0,2,2,0,1
11,22,0,0,0,0,0,0,0,2,2,0,1
12,22,0,0,0,0,0,0,0,2,2,0,1
13,23,0,38,0,45,0,0,0,2,2,0,0
14,24,0,0,0,0,0,0,0,2,2,0,1
15,25,0,26,0,0,0,0,0,2,2,0,1
16,27,0,0,0,0,0,0,0,2,2,0,1
17,28,0,0,0,0,0,0,0,2,2,0,1
18,29,0,30,0,0,0,0,0,2,2,0,1
19,31,0,0,0,0,0,0,0,2,2,0,1
20,34,0,0,0,0,0,0,0,3,3,0,1
21,34,0,0,0,0,0,0,0,3,3,0,1
22,35,0,0,0,0,0,0,0,3,3,0,1
23,35,0,0,0,0,0,0,0,3,3,0,1
24,37,0,0,0,0,0,0,0,3,3,0,1
25,37,0,0,0,0,0,0,0,3,3,0,1
26,39,0,0,0,0,0,0,0,3,3,0,1
27,39,0,0,0,0,0,0,0,3,3,0,1
28,40,0,0,0,0,0,0,0,3,3,0,1
29,40,0,0,0,0,0,0,0,3,3,0,1
30,41,0,0,0,0,0,0,0,3,3,0,1
31,41,0,0,0,0,0,0,0,3,3,0,1
32,42,0,50,0,52,0,0,0,3,3,0,0
33,43,0,51,0,53,0,0,0,3,3,0,0
34,44,0,0,0,0,0,0,0,4,4,0,1
35,45,0,0,0,0,0,0,0,4,4,0,1
36,46,0,0,0,0,0,0,0,4,4,0,1
37,46,0,0,0,0,0,0,0,4,4,0,1
38,47,0,0,0,0,0,0,0,4,4,0,1
39,47,0,0,0,0,0,0,0,4,4,0,1
40,48,0,0,0,0,0,0,0,4,4,0,1
41,49,0,0,0,0,0,0,0,4,4,0,1
42,48,0,0,0,0,0,0,0,4,4,0,1
43,49,0,0,0,0,0,0,0,4,4,0,1
44,0,0,0,0,0,0,0,0,5,5,0,1
45,0,0,0,0,0,0,0,0,5,5,0,1
46,50,0,0,0,0,0,0,0,5,5,0,1
47,51,0,0,0,0,0,0,0,5,5,0,1
48,52,0,0,0,0,0,0,0,5,5,0,1
49,53,0,0,0,0,0,0,0,5,5,0,1
50,0,0,0,0,0,0,0,0,6,6,0,1
51,0,0,0,0,0,0,0,0,6,6,0,1
52,0,0,0,0,0,0,0,0,6,6,0,1
53,0,0,0,0,0,0,0,0,6,6,0,1
