1,2,0,3,0,5,0,0,0,0,0,666,0
2,6,0,11,0,0,0,0,0,1,1,0,1
3,7,0,13,0,0,0,0,0,1,1,0,1
4,8,0,21,0,28,0,0,0,2,2,0,0
5,8,0,15,0,0,0,0,0,2,2,0,1
6,10,0,0,0,0,0,0,0,2,2,0,1
7,12,0,0,0,0,0,0,0,2,2,0,1
8,14,0,22,0,0,0,0,0,3,3,0,1
9,16,0,0,0,0,0,0,0,3,3,0,1
10,17,0,0,0,0,0,0,0,3,3,0,1
11,18,0,0,0,0,0,0,0,3,3,0,1
12,19,0,0,0,0,0,0,0,3,3,0,1
13,20,0,0,0,0,0,0,0,3,3,0,1
14,23,0,0,0,0,0,0,0,4,4,0,1
15,24,0,0,0,0,0,0,0,4,4,0,1
16,25,0,0,0,0,0,0,0,4,4,0,1
17,26,0,0,0,0,0,0,0,4,4,0,1
18,26,0,0,0,0,0,0,0,4,4,0,1
19,27,0,0,0,0,0,0,0,4,4,0,1
20,27,0,0,0,0,0,0,0,4,4,0,1
21,29,0,0,0,0,0,0,0,5,5,0,1
22,30,0,0,0,0,0,0,0,5,5,0,1
23,31,0,0,0,0,0,0,0,5,5,0,1
24,32,0,0,0,0,0,0,0,5,5,0,1
25,32,0,0,0,0,0,0,0,5,5,0,1
26,33,0,0,0,0,0,0,0,5,5,0,1
27,33,0,0,0,0,0,0,0,5,5,0,1
28,34,0,0,0,0,0,0,0,6,6,0,1
29,35,0,0,0,0,0,0,0,6,6,0,1
30,36,0,0,0,0,0,0,0,6,6,0,1
31,36,0,0,0,0,0,0,0,6,6,0,1
32,37,0,0,0,0,0,0,0,6,6,0,1
33,37,0,0,0,0,0,0,0,6,6,0,1
34,38,0,0,0,0,0,0,0,7,7,0,1
35,38,0,0,0,0,0,0,0,7,7,0,1
36,39,0,0,0,0,0,0,0,7,7,0,1
37,39,0,0,0,0,0,0,0,7,7,0,1
38,41,0,0,0,0,0,0,0,8,8,0,1
39,41,0,0,0,0,0,0,0,8,8,0,1
40,42,0,0,0,0,0,0,0,8,8,0,0
41,43,0,0,0,0,0,0,0,9,9,0,1
42,44,0,46,0,0,0,0,0,9,9,0,1
43,45,0,0,0,0,0,0,0,10,10,0,1
44,45,0,0,0,0,0,0,0,10,10,0,1
45,46,0,0,0,0,0,0,0,11,11,0,1
46,0,0,0,0,0,0,0,0,12,12,0,1
