1,3,0,4,0,6,0,0,0,0,0,666,0
2,8,0,9,0,10,0,0,0,0,0,0,0
3,11,0,53,0,0,0,0,0,1,1,0,1
4,12,0,0,0,0,0,0,0,1,1,0,1
5,13,0,22,0,26,0,30,0,1,1,0,0
6,14,0,0,0,0,0,0,0,1,1,0,1
7,15,0,36,0,40,0,44,0,1,1,0,0
8,16,0,21,0,24,0,0,0,1,1,0,1
9,17,0,25,0,28,0,0,0,1,1,0,1
10,18,0,29,0,32,0,0,0,1,1,0,1
11,33,0,0,0,0,0,0,0,2,2,0,1
12,19,0,0,0,0,0,0,0,2,2,0,1
13,19,0,0,0,0,0,0,0,2,2,0,1
14,20,0,0,0,0,0,0,0,2,2,0,1
15,20,0,0,0,0,0,0,0,2,2,0,1
16,23,0,0,0,0,0,0,0,2,2,0,1
17,27,0,0,0,0,0,0,0,2,2,0,1
18,31,0,0,0,0,0,0,0,2,2,0,1
19,33,0,0,0,0,0,0,0,3,3,0,1
20,46,0,0,0,0,0,0,0,3,3,0,1
21,34,0,57,0,0,0,0,0,2,2,0,1
22,35,0,0,0,0,0,0,0,3,3,0,1
23,35,0,0,0,0,0,0,0,3,3,0,1
24,37,0,0,0,0,0,0,0,3,3,0,1
25,38,0,58,0,0,0,0,0,3,3,0,1
26,39,0,0,0,0,0,0,0,3,3,0,1
27,39,0,0,0,0,0,0,0,3,3,0,1
28,41,0,0,0,0,0,0,0,3,3,0,1
29,42,0,59,0,0,0,0,0,3,3,0,1
30,43,0,0,0,0,0,0,0,3,3,0,1
31,43,0,0,0,0,0,0,0,3,3,0,1
32,45,0,0,0,0,0,0,0,3,3,0,1
33,46,0,0,0,0,0,0,0,4,4,0,1
34,47,0,0,0,0,0,0,0,3,3,0,1
35,47,0,0,0,0,0,0,0,4,4,0,1
36,48,0,0,0,0,0,0,0,4,4,0,1
37,48,0,0,0,0,0,0,0,4,4,0,1
38,49,0,0,0,0,0,0,0,4,4,0,1
39,49,0,0,0,0,0,0,0,4,4,0,1
40,50,0,0,0,0,0,0,0,4,4,0,1
41,50,0,0,0,0,0,0,0,4,4,0,1
42,51,0,0,0,0,0,0,0,4,4,0,1
43,51,0,0,0,0,0,0,0,4,4,0,1
44,52,0,0,0,0,0,0,0,4,4,0,1
45,52,0,0,0,0,0,0,0,4,4,0,1
46,53,0,0,0,0,0,0,0,5,5,0,1
47,54,0,0,0,0,0,0,0,5,5,0,1
48,54,0,0,0,0,0,0,0,5,5,0,1
49,55,0,0,0,0,0,0,0,5,5,0,1
50,55,0,0,0,0,0,0,0,5,5,0,1
51,56,0,0,0,0,0,0,0,5,5,0,1
52,56,0,0,0,0,0,0,0,5,5,0,1
53,0,0,0,0,0,0,0,0,6,6,0,1
54,57,0,0,0,0,0,0,0,6,6,0,1
55,58,0,0,0,0,0,0,0,6,6,0,1
56,59,0,0,0,0,0,0,0,6,6,0,1
57,0,0,0,0,0,0,0,0,7,7,0,1
58,0,0,0,0,0,0,0,0,7,7,0,1
59,0,0,0,0,0,0,0,0,7,7,0,1
