1,2,0,3,0,34,0,38,0,0,0,666,0
2,4,0,0,0,0,0,0,0,1,1,0,1
3,5,0,6,0,0,0,0,0,2,2,0,1
4,7,0,9,0,25,0,0,0,2,2,0,1
5,12,0,26,0,0,0,0,0,3,3,0,1
6,15,0,0,0,0,0,0,0,3,3,0,1
7,16,0,0,0,0,0,0,0,3,3,0,1
8,16,0,0,0,0,0,0,0,3,3,0,0
9,17,0,0,0,0,0,0,0,3,3,0,1
10,17,0,0,0,0,0,0,0,3,3,0,0
11,18,0,0,0,0,0,0,0,3,3,0,0
12,20,0,0,0,0,0,0,0,4,4,0,1
13,20,0,0,0,0,0,0,0,4,4,0,0
14,22,0,0,0,0,0,0,0,4,4,0,0
15,22,0,0,0,0,0,0,0,4,4,0,1
16,23,0,0,0,0,0,0,0,4,4,0,1
17,23,0,0,0,0,0,0,0,4,4,0,1
18,24,0,0,0,0,0,0,0,4,4,0,1
19,28,0,0,0,0,0,0,0,5,5,0,0
20,28,0,0,0,0,0,0,0,5,5,0,1
21,29,0,0,0,0,0,0,0,5,5,0,0
22,30,0,0,0,0,0,0,0,5,5,0,1
23,30,0,0,0,0,0,0,0,5,5,0,1
24,31,0,0,0,0,0,0,0,5,5,0,1
25,31,0,0,0,0,0,0,0,5,5,0,1
26,33,0,0,0,0,0,0,0,5,5,0,1
27,33,0,0,0,0,0,0,0,5,5,0,0
28,35,0,0,0,0,0,0,0,6,6,0,1
29,35,0,0,0,0,0,0,0,6,6,0,1
30,36,0,0,0,0,0,0,0,6,6,0,1
31,36,0,0,0,0,0,0,0,6,6,0,1
32,37,0,0,0,0,0,0,0,6,6,0,0
33,37,0,0,0,0,0,0,0,6,6,0,1
34,39,0,0,0,0,0,0,0,7,7,0,1
35,39,0,0,0,0,0,0,0,7,7,0,1
36,40,0,0,0,0,0,0,0,7,7,0,1
37,40,0,0,0,0,0,0,0,7,7,0,1
38,41,0,0,0,0,0,0,0,8,8,0,1
39,0,0,0,0,0,0,0,0,8,8,0,1
40,41,0,0,0,0,0,0,0,8,8,0,1
41,0,0,0,0,0,0,0,0,9,9,0,1
