1,3,0,23,0,0,0,0,0,0,0,0,0
2,6,0,0,0,0,0,0,0,1,1,0,0
3,6,0,0,0,0,0,0,0,1,1,0,1
4,7,0,32,0,0,0,0,0,1,1,0,0
5,8,0,0,0,0,0,0,0,2,2,0,0
6,9,0,0,0,0,0,0,0,2,2,0,1
7,9,0,0,0,0,0,0,0,2,2,0,1
8,11,0,20,0,0,0,0,0,3,3,0,1
9,12,0,0,0,0,0,0,0,3,3,0,1
10,12,0,0,0,0,0,0,0,3,3,0,0
11,14,0,0,0,0,0,0,0,4,4,0,1
12,14,0,0,0,0,0,0,0,4,4,0,1
13,16,0,25,0,0,0,0,0,5,5,0,0
14,17,0,0,0,0,0,0,0,5,5,0,1
15,17,0,0,0,0,0,0,0,5,5,0,0
16,18,0,0,0,0,0,0,0,6,6,0,1
17,18,0,0,0,0,0,0,0,6,6,0,1
18,22,0,0,0,0,0,0,0,7,7,0,1
19,22,0,0,0,0,0,0,0,7,7,0,0
20,26,0,0,0,0,0,0,0,8,8,0,1
21,26,0,0,0,0,0,0,0,8,8,0,0
22,27,0,0,0,0,0,0,0,8,8,0,1
23,28,0,0,0,0,0,0,0,8,8,0,1
24,28,0,0,0,0,0,0,0,8,8,0,0
25,30,0,0,0,0,0,0,0,9,9,0,1
26,30,0,0,0,0,0,0,0,9,9,0,1
27,31,0,0,0,0,0,0,0,9,9,0,1
28,31,0,0,0,0,0,0,0,9,9,0,1
29,34,0,0,0,0,0,0,0,10,10,0,0
30,34,0,0,0,0,0,0,0,10,10,0,1
31,36,0,0,0,0,0,0,0,10,10,0,1
32,36,0,0,0,0,0,0,0,10,10,0,1
33,37,0,0,0,0,0,0,0,11,11,0,0
34,37,0,0,0,0,0,0,0,11,11,0,1
35,39,0,0,0,0,0,0,0,11,11,0,0
36,39,0,0,0,0,0,0,0,11,11,0,1
37,40,0,0,0,0,0,0,0,12,12,0,1
38,41,0,0,0,0,0,0,0,12,12,0,0
39,41,0,0,0,0,0,0,0,12,12,0,1
40,43,0,0,0,0,0,0,0,13,13,0,1
41,43,0,0,0,0,0,0,0,13,13,0,1
42,44,0,0,0,0,0,0,0,13,13,666,1
43,45,0,0,0,0,0,0,0,14,14,0,1
44,46,0,0,0,0,0,0,0,14,14,0,1
45,47,0,0,0,0,0,0,0,15,15,0,1
46,47,0,0,0,0,0,0,0,15,15,0,1
47,0,0,0,0,0,0,0,0,16,16,0,1
